MOLECULE,Source,SMILES,meanComplexity,stdevComplexity,Votes,DESCRIPTORCOMPLEXITY_APCOMPLEX,DESCRIPTORCOMPLEXITY_TTCOMPLEX,DESCRIPTORCOMPLEXITY_UNIQUEAP,DESCRIPTORCOMPLEXITY_UNIQUETT,MOE_2D_APOL,MOE_2D_A_ACC,MOE_2D_A_ACID,MOE_2D_A_ARO,MOE_2D_A_BASE,MOE_2D_A_COUNT,MOE_2D_A_DON,MOE_2D_A_HEAVY,MOE_2D_A_HYD,MOE_2D_A_IC,MOE_2D_A_ICM,MOE_2D_A_NB,MOE_2D_A_NBR,MOE_2D_A_NC,MOE_2D_A_NCL,MOE_2D_A_NF,MOE_2D_A_NH,MOE_2D_A_NI,MOE_2D_A_NN,MOE_2D_A_NO,MOE_2D_A_NP,MOE_2D_A_NS,MOE_2D_BALABANJ,MOE_2D_BCUT_PEOE_0,MOE_2D_BCUT_PEOE_1,MOE_2D_BCUT_PEOE_2,MOE_2D_BCUT_PEOE_3,MOE_2D_BCUT_SLOGP_0,MOE_2D_BCUT_SLOGP_1,MOE_2D_BCUT_SLOGP_2,MOE_2D_BCUT_SLOGP_3,MOE_2D_BCUT_SMR_0,MOE_2D_BCUT_SMR_1,MOE_2D_BCUT_SMR_2,MOE_2D_BCUT_SMR_3,MOE_2D_BPOL,MOE_2D_B_1ROTN,MOE_2D_B_1ROTR,MOE_2D_B_AR,MOE_2D_B_COUNT,MOE_2D_B_DOUBLE,MOE_2D_B_HEAVY,MOE_2D_B_ROTN,MOE_2D_B_ROTR,MOE_2D_B_SINGLE,MOE_2D_B_TRIPLE,MOE_2D_CHI0,MOE_2D_CHI0V,MOE_2D_CHI0V_C,MOE_2D_CHI0_C,MOE_2D_CHI1,MOE_2D_CHI1V,MOE_2D_CHI1V_C,MOE_2D_CHI1_C,MOE_2D_CHIRAL,MOE_2D_CHIRAL_U,MOE_2D_DENSITY,MOE_2D_DIAMETER,MOE_2D_FCHARGE,MOE_2D_GCUT_PEOE_0,MOE_2D_GCUT_PEOE_1,MOE_2D_GCUT_PEOE_2,MOE_2D_GCUT_PEOE_3,MOE_2D_GCUT_SLOGP_0,MOE_2D_GCUT_SLOGP_1,MOE_2D_GCUT_SLOGP_2,MOE_2D_GCUT_SLOGP_3,MOE_2D_GCUT_SMR_0,MOE_2D_GCUT_SMR_1,MOE_2D_GCUT_SMR_2,MOE_2D_GCUT_SMR_3,MOE_2D_KIER1,MOE_2D_KIER2,MOE_2D_KIER3,MOE_2D_KIERA1,MOE_2D_KIERA2,MOE_2D_KIERA3,MOE_2D_KIERFLEX,MOE_2D_LIP_ACC,MOE_2D_LIP_DON,MOE_2D_LIP_DRUGLIKE,MOE_2D_LIP_VIOLATION,MOE_2D_LOGP(O/W),MOE_2D_LOGS,MOE_2D_MR,MOE_2D_MUTAGENIC,MOE_2D_NMOL,MOE_2D_OPR_BRIGID,MOE_2D_OPR_LEADLIKE,MOE_2D_OPR_NRING,MOE_2D_OPR_NROT,MOE_2D_OPR_VIOLATION,MOE_2D_PC+,MOE_2D_PC-,MOE_2D_PEOE_PC+,MOE_2D_PEOE_PC-,MOE_2D_PEOE_RPC+,MOE_2D_PEOE_RPC-,MOE_2D_PEOE_VSA+0,MOE_2D_PEOE_VSA+1,MOE_2D_PEOE_VSA+2,MOE_2D_PEOE_VSA+3,MOE_2D_PEOE_VSA+4,MOE_2D_PEOE_VSA+5,MOE_2D_PEOE_VSA+6,MOE_2D_PEOE_VSA-0,MOE_2D_PEOE_VSA-1,MOE_2D_PEOE_VSA-2,MOE_2D_PEOE_VSA-3,MOE_2D_PEOE_VSA-4,MOE_2D_PEOE_VSA-5,MOE_2D_PEOE_VSA-6,MOE_2D_PEOE_VSA_FHYD,MOE_2D_PEOE_VSA_FNEG,MOE_2D_PEOE_VSA_FPNEG,MOE_2D_PEOE_VSA_FPOL,MOE_2D_PEOE_VSA_FPOS,MOE_2D_PEOE_VSA_FPPOS,MOE_2D_PEOE_VSA_HYD,MOE_2D_PEOE_VSA_NEG,MOE_2D_PEOE_VSA_PNEG,MOE_2D_PEOE_VSA_POL,MOE_2D_PEOE_VSA_POS,MOE_2D_PEOE_VSA_PPOS,MOE_2D_PETITJEAN,MOE_2D_PETITJEANSC,MOE_2D_Q_PC+,MOE_2D_Q_PC-,MOE_2D_Q_RPC+,MOE_2D_Q_RPC-,MOE_2D_Q_VSA_FHYD,MOE_2D_Q_VSA_FNEG,MOE_2D_Q_VSA_FPNEG,MOE_2D_Q_VSA_FPOL,MOE_2D_Q_VSA_FPOS,MOE_2D_Q_VSA_FPPOS,MOE_2D_Q_VSA_HYD,MOE_2D_Q_VSA_NEG,MOE_2D_Q_VSA_PNEG,MOE_2D_Q_VSA_POL,MOE_2D_Q_VSA_POS,MOE_2D_Q_VSA_PPOS,MOE_2D_RADIUS,MOE_2D_REACTIVE,MOE_2D_RINGS,MOE_2D_RPC+,MOE_2D_RPC-,MOE_2D_RSYNTH,MOE_2D_SLOGP,MOE_2D_SLOGP_VSA0,MOE_2D_SLOGP_VSA1,MOE_2D_SLOGP_VSA2,MOE_2D_SLOGP_VSA3,MOE_2D_SLOGP_VSA4,MOE_2D_SLOGP_VSA5,MOE_2D_SLOGP_VSA6,MOE_2D_SLOGP_VSA7,MOE_2D_SLOGP_VSA8,MOE_2D_SLOGP_VSA9,MOE_2D_SMR,MOE_2D_SMR_VSA0,MOE_2D_SMR_VSA1,MOE_2D_SMR_VSA2,MOE_2D_SMR_VSA3,MOE_2D_SMR_VSA4,MOE_2D_SMR_VSA5,MOE_2D_SMR_VSA6,MOE_2D_SMR_VSA7,MOE_2D_TPSA,MOE_2D_VADJEQ,MOE_2D_VADJMA,MOE_2D_VDISTEQ,MOE_2D_VDISTMA,MOE_2D_VDW_AREA,MOE_2D_VDW_VOL,MOE_2D_VSA_ACC,MOE_2D_VSA_ACID,MOE_2D_VSA_BASE,MOE_2D_VSA_DON,MOE_2D_VSA_HYD,MOE_2D_VSA_OTHER,MOE_2D_VSA_POL,MOE_2D_WEIGHT,MOE_2D_WEINERPATH,MOE_2D_WEINERPOL,MOE_2D_ZAGREB,SP3CARBONS_CAR_ALLATOM_RATIO,SP3CARBONS_CAR_ALLCARBON_RATIO,SP3CARBONS_CAR_COUNT,SP3CARBONS_CHIRAL_ALLATOM_RATIO,SP3CARBONS_CHIRAL_ALLCARBON_RATIO,SP3CARBONS_CHIRAL_COUNT,SP3CARBONS_CSP2_ALLATOM_RATIO,SP3CARBONS_CSP2_ALLCARBON_RATIO,SP3CARBONS_CSP2_COUNT,SP3CARBONS_CSP3_ALLATOM_RATIO,SP3CARBONS_CSP3_ALLCARBON_RATIO,SP3CARBONS_CSP3_COUNT,SP3CARBONS_CSP_ALLATOM_RATIO,SP3CARBONS_CSP_ALLCARBON_RATIO,SP3CARBONS_CSP_COUNT,SP3CARBONS_TOTALATOM_COUNT,SP3CARBONS_TOTALCARBON_COUNT
293168_B,,c12C[C@@H](COC(N)=O)NCc2cccc1,1.472222222,0.552072414,36,0.72,0.8,76,20,33.165894,1,0,6,1,30,1,15,10,46.54961,1.5516537,0,0,11,0,0,15,0,2,2,0,0,1.7620233,-2.68469,-0.50717723,0.63174391,2.7066717,-3.3802607,-0.47664458,0.65917933,2.5424869,-2.4896753,-0.41967866,0.72593105,2.9000437,18.612104,2,0.125,6,31,1,16,3,0.1875,24,0,10.673362,8.479269,6.5080719,7.2591486,7.2540202,5.0781336,3.3509536,4.2828231,1,0,0.81479269,9,1,-0.86231703,-0.35901672,0.1573837,2.5854425,-2.2391634,-0.27504647,0.14132352,2.5377927,-0.63590711,-0.20187452,0.16297783,2.7880774,11.484375,5.3650794,3.2256,8.7313843,3.9916029,2.357475,2.3234813,4,4,1,0,0.89700001,-1.64024,5.7924089,0,1,11,1,2,3,0,0,0,1.6059778,-0.60597783,0.25284329,0.45376891,15.808495,2.2085397,21.49107,0,22.058474,0,46.198566,49.634022,17.742489,0,0,13.566921,2.503756,0,0.55898392,0.43641111,0.084046237,0.44101611,0.56358886,0.35696986,106.88462,83.447189,16.070677,84.327721,107.76514,68.257042,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,191.21234,0,0,0,191.21234,0,5,0,2,0,0,0.26666668,0.036370002,50.90794,7.3166366,14.981856,20.926258,6.37115,18.868406,0,70.572739,0,42.301796,5.5303798,34.862103,18.01075,0,10.353119,32.897186,107.88072,28.242895,0,68.93,0.59002918,5,2.9517479,7.4772978,191.21234,235.80598,13.566921,0,5.6825762,23.425066,132.51709,21.703266,36.991985,207.25299,392,19,74,0.4,0.545,6,0.067,0.091,1,0.067,0.091,1,0.267,0.364,4,0,0,0,15,11
300361_B,,N([C@H](c1cc(c(C)cc1)F)CC1CC1)(c1nc(c2c(cc(OC)c(c2)C)Cl)c(s1)C)CC#C,2.916666667,0.837489635,48,0.58,0.79,308,54,74.829201,2,0,17,0,61,0,33,29,96.787079,1.5866734,0,0,27,1,1,28,0,2,1,0,1,1.4816204,-2.60199,-0.52891767,0.5760811,2.8006117,-2.5623641,-0.43514952,0.73062736,2.9317594,-2.3203936,-0.35273978,0.83702499,3.0597787,39.728794,8,0.22222222,17,64,0,36,9,0.25,46,1,23.697941,20.986507,16.947229,18.999271,15.816101,12.294925,8.4566317,10.838137,1,0,0.80979401,15,0,-0.80958998,-0.39465666,0.007187882,2.8107593,-0.94181907,-0.2554937,0.20612045,2.9524529,-0.50888598,-0.15269397,0.19327505,3.1028757,26.074074,11.372781,5.7131519,21.885515,9.4909906,4.7478747,6.2944007,3,0,1,1,7.776,-9.0367498,13.708836,0,1,20,0,4,9,2,0,0,1.2379055,-1.2379055,0.15574154,0.26494312,176.10197,39.543991,9.0208454,75.718552,0,0,0,79.042473,49.575043,0,0,17.591211,0,2.503756,0.95525479,0.33113605,0.044745188,0.044745188,0.66886395,0,429.0029,148.71248,20.094967,20.094967,300.38538,0,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,449.09787,0,0,0,449.09787,0,8,0,4,0,0,0.60606062,7.612968,14.124202,16.78553,9.1210184,35.47015,46.814106,35.383869,3.5006065,94.158241,60.587185,191.10866,13.6095,0,42.745529,16.656128,40.671703,6.443069,144.82114,49.927761,205.78824,25.360001,0.3512581,6.1699252,3.6018322,9.8269367,449.09787,561.65759,8.1863317,0,0,0,427.7449,13.166624,8.1863317,483.05099,3118,55,176,0.455,0.556,15,0.061,0.074,2,0,0,0,0.303,0.37,10,0.061,0.074,2,33,27
300938_B,,c12c([C@H]3C(CNCC3)(C)C)cccc1ccs2,2.188679245,0.753772995,53,0.54,0.68,73,26,43.735859,0,0,9,1,37,0,17,16,47.707855,1.2894014,0,0,15,0,0,20,0,1,0,0,1,1.7788862,-2.8256586,-0.54180288,0.60074246,2.8175662,-3.4170585,-0.40455559,0.71468914,2.8066771,-2.6089468,-0.36390606,0.75425297,3.0368388,24.14414,1,0.052631579,10,39,0,19,1,0.052631579,29,0,11.880469,11.387517,9.5854216,10.466255,8.1834698,7.3411531,5.2051773,6.2752218,1,0,0.76249117,7,1,-0.87440252,-0.35643294,0.12782471,2.8348701,-2.2476757,-0.21591961,0.1490289,2.8923738,-0.63637555,-0.16011576,0.17258836,3.0698597,12.055402,4.5918369,2.1717451,10.897869,4.1231585,1.9396904,2.6431553,1,2,1,0,4.0040002,-3.4933701,7.5505319,0,1,16,1,3,3,0,0,0,1.1979663,-0.19796638,0.29710272,0.3507762,61.02544,15.808495,5.6825762,19.760618,0,0,40.59901,67.651054,21.969158,0,0,0,0,0,0.82537788,0.38546935,0,0.17462215,0.61453068,0.17462215,191.89734,89.620216,0,40.59901,142.87614,40.59901,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,232.49635,0,0,0,232.49635,0,4,0,3,0,0,0.52941179,2.9782,18.01075,0,0,36.879158,3.185575,0,4.4107962,89.707504,18.868406,97.929718,7.4623399,0,18.01075,0,7.5963712,3.3187551,105.25716,36.879158,97.929718,16.610001,0.56150466,5.2479277,2.6497097,7.9106441,232.49635,296.70898,0,0,5.6825762,5.6825762,226.81378,0,5.6825762,246.39799,463,27,94,0.471,0.533,8,0.059,0.067,1,0,0,0,0.412,0.467,7,0,0,0,17,15
333961_B,,c12n(cc(n1)C(F)(F)F)CCN(C2)C(C[C@@H](Cc1c(ccc(c1)F)F)N)=O,2.595744681,0.816311749,47,0.59,0.79,206,41,49.909275,2,0,11,1,45,0,27,20,82.978233,1.8439606,0,0,17,0,5,18,0,4,1,0,0,1.4660414,-2.6461506,-0.53454107,0.57765234,2.6709571,-3.3079023,-0.40471292,0.64750606,2.6026027,-2.4237812,-0.40998334,0.71964467,2.889606,30.610725,5,0.1724138,11,47,1,29,6,0.20689656,35,0,19.76722,14.269103,9.9222851,10.905413,12.630049,8.312459,4.6538658,5.7044911,1,0,0.95502615,14,1,-0.858639,-0.36450511,0.11948328,2.7224488,-2.2350142,-0.27468157,0.17499398,2.6978068,-0.64142668,-0.19178982,0.16404524,2.9325347,21.702734,8.7885342,5.5384617,16.550097,6.6271524,4.1416225,4.062223,5,3,1,0,1.61476,-3.0816,8.9305754,0,1,16,1,3,5,0,0,0,3.0196137,-2.0196137,0.14570849,0.15382531,49.634022,0,105.93927,42.807552,12.949531,0,33.487541,0,0,0,35.725906,29.499847,13.566921,0,0.72342116,0.24347991,0.13308208,0.27657884,0.75652009,0.14349677,234.10675,78.792679,43.066769,89.503845,244.81792,46.437073,0.5,1,0,0,0,0,1,0,0,0,1,0,323.6106,0,0,0,323.6106,0,7,0,3,0,0,1,2.60987,32.897186,27.06772,46.08622,18.439579,8.2702427,18.868406,7.7595162,70.143913,18.868406,111.67973,8.4528103,23.862217,96.609505,58.898739,12.252212,0,144.75987,23.698362,0,65.769997,0.40063059,5.8579812,3.6607752,9.1875143,323.6106,388.68463,19.249496,0,17.742489,17.742489,262.47852,24.140093,36.991985,389.34799,2065,41,144,0.333,0.529,9,0.074,0.118,2,0.037,0.059,1,0.259,0.412,7,0,0,0,27,17
359568_B,,C([C@H]1[C@H](C(N[C@@H](c2c(cccc2)OC)C#N)=O)CCCC1)(N1CCN(c2ccc(F)cc2)CC1)=O,2.775,0.821203385,40,0.5,0.63,300,44,75.553581,4,0,12,0,66,1,35,25,104.21307,1.578986,0,0,27,0,1,31,0,4,3,0,0,1.317937,-2.7888124,-0.60215223,0.5669502,2.7889862,-2.8759484,-0.47665942,0.70538133,2.8442626,-2.5420873,-0.39806697,0.75433725,3.0307431,44.204418,7,0.18421052,12,69,2,38,9,0.23684211,54,1,24.785881,19.952057,16.507708,18.216969,17.01157,12.137258,8.453248,10.340901,3,1,0.79973608,18,0,-0.84792453,-0.41538125,0.061123915,2.96223,-1.1325831,-0.34056309,0.1538772,2.9737632,-0.52878416,-0.20359619,0.1710238,3.2032528,28.01939,13.693048,7.1053061,20.873341,10.106363,5.2089362,6.0272446,7,1,1,0,2.73,-5.2866902,13.36325,0,1,24,0,4,11,2,0,0,2.0532331,-2.0532331,0.12305516,0.15970337,182.80153,12.875599,110.51838,35.658428,19.649082,12.949531,0,15.808495,0,0,17.742489,17.591211,27.133842,2.503756,0.82464468,0.17744739,0.1037466,0.17535535,0.82255262,0.071608737,375.40491,80.779793,47.228809,79.827423,374.45255,32.598614,0.5,1,0,0,0,0,1,0,0,0,1,0,455.23233,0,0,0,455.23233,0,9,0,4,0,0,1,3.7658839,32.134953,13.641881,56.845451,121.41941,12.007167,35.383869,0,141.14548,79.455589,22.960289,13.02427,47.724434,60.143669,39.077675,29.012718,2.7567475,216.61909,84.275879,35.383869,85.669998,0.33549348,6.2479277,3.9132929,9.9554825,455.23233,559.33453,47.380089,0,0,5.6825762,355.9711,46.198566,53.062664,478.56799,4096,58,180,0.343,0.444,12,0.086,0.111,3,0.057,0.074,2,0.343,0.444,12,0.029,0.037,1,35,27
384260_B,,C1([C@@H]2CN(CCc3ccccc3)C[C@H]12)NC([C@@](C1CCCC1)(c1ccccc1)O)=O,3.170731707,0.908024901,41,0.39,0.48,170,32,71.568169,2,0,12,1,63,2,30,25,83.892197,1.3316221,0,0,26,0,0,33,0,2,2,0,0,1.1239063,-2.6803331,-0.60740238,0.66732782,3.0019577,-3.4762363,-0.53807992,0.68095672,2.902178,-2.4737513,-0.49986199,0.7575227,3.2054911,39.013832,7,0.20588236,12,67,1,34,8,0.23529412,54,0,20.553831,17.595221,15.739758,17.269375,14.658852,11.623655,9.5965891,11.54026,3,1,0.7578544,16,1,-0.88578832,-0.38948852,0.079367183,3.0136669,-2.2586954,-0.28253305,0.13996783,2.9880924,-0.63370204,-0.22548118,0.17087173,3.2251813,21.82526,9.469388,4.3200002,17.599346,7.5758729,3.4368958,4.4443469,4,3,1,0,4.145,-5.14083,12.009572,0,1,24,1,5,8,1,0,0,1.8591357,-0.85913575,0.15703088,0.31141296,67.651054,0,26.925125,0,0,73.848053,0,160.29349,0,0,0,19.249496,13.566921,0,0.70496708,0.53414017,0.090769902,0.29503292,0.46585983,0.204263,254.86967,193.10991,32.816418,106.66447,168.42422,73.848053,0.5,1,0,0,0,0,1,0,0,0,1,0,361.53415,0,0,0,361.53415,0,8,0,5,0,0,0.5,2.24787,46.52029,5.2587838,27.844185,55.318733,19.603539,18.868406,0,176.43184,75.473625,0,11.70342,26.98653,25.385227,31.243139,10.353119,0,270.77386,60.577518,0,53.77,0.38632196,6.0874629,3.7748041,9.4894829,361.53415,491.25266,13.566921,0,0,5.6825762,315.76819,12.949531,32.816418,405.56198,2753,44,166,0.4,0.462,12,0.167,0.192,5,0.033,0.038,1,0.433,0.5,13,0,0,0,30,26
401112_B,,c12n(C3CC3)cc(C(O)=O)c(c2ccc(c1OC)N1C[C@H](C[C@@H](C1)N)C)=O,2.65,0.881759604,40,0.54,0.54,191,33,58.377827,2,2,6,1,52,0,27,18,81.133011,1.5602502,0,0,20,0,0,25,0,3,4,0,0,1.5853907,-2.7884119,-0.54447675,0.51777607,2.771945,-3.3241684,-0.53589851,0.62222123,2.8130009,-2.5515187,-0.30222166,0.70078439,3.0338504,34.760174,4,0.13333334,6,55,3,30,4,0.13333334,46,0,19.292164,15.734162,12.499636,13.430357,12.901086,9.4552584,6.2261987,7.251585,2,0,0.82786882,11,0,-0.85814261,-0.40297696,0.13812023,2.9005792,-2.2350078,-0.33456144,0.1198673,2.9371295,-0.64172989,-0.17742029,0.14315394,3.1576784,20.280001,8.0246916,3.65625,16.039499,6.2857718,2.8434637,3.7340975,7,3,1,0,1.723,-3.25578,9.9809561,0,1,20,1,4,6,0,0,0,2.1760087,-2.1760087,0.20249744,0.25020874,94.850967,95.631737,8.458519,64.416458,0,0,24.442041,0,0,0,0,0,13.566921,29.637598,0.79563236,0.13052557,0.13052557,0.20436765,0.86947441,0.073842078,263.35767,43.204517,43.204517,67.646561,287.79971,24.442041,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,331.00424,0,0,0,331.00424,0,6,1,4,0,0,0.37037036,-0.049199998,92.829048,7.151619,31.826153,36.879158,31.458588,38.569443,0,52.500725,56.605217,44.082939,9.8585596,90.407776,10.999887,43.55661,19.578516,5.513495,109.10594,44.030777,68.709885,100.55,0.41024774,5.9068904,3.2413042,9.2545433,331.00424,418.22687,43.204517,27.133842,17.742489,17.742489,246.89021,23.167019,60.94701,371.43698,1669,50,150,0.222,0.3,6,0.111,0.15,3,0.148,0.2,4,0.37,0.5,10,0,0,0,27,20
412986_B,,C1N(C([C@H](C1)Cc1ccccc1Cl)=O)CCc1ccccc1,1.931818182,0.617830783,44,0.43,0.61,99,25,50.857861,1,0,12,0,42,0,22,19,59.328148,1.4125749,0,0,19,1,0,20,0,1,1,0,0,1.4190025,-2.5623152,-0.59472167,0.61654502,2.7156343,-2.6331637,-0.47748065,0.72505885,2.6823974,-2.3076477,-0.41638923,0.7664144,2.9713891,25.222139,5,0.20833333,12,44,1,24,5,0.20833333,31,0,15.363597,13.298392,11.309036,12.786246,10.737184,8.1774454,6.5503125,8.4326534,1,0,0.77901679,13,0,-0.85590827,-0.3925997,0.06078425,2.6639285,-0.9723658,-0.27753243,0.14873312,2.7054636,-0.5274961,-0.1948166,0.17151304,2.921545,16.84375,8.203125,4.5211182,13.381964,6.440764,3.5195217,3.9177306,2,0,1,0,3.9909999,-4.1572399,9.2180471,0,1,17,1,3,5,0,0,0,0.71844387,-0.71844387,0.32501882,0.44462809,63.233978,22.536781,40.59901,0,12.949531,0,0,115.07654,29.581947,0,0,0,13.566921,0,0.91088247,0.53177017,0.045596242,0.089117534,0.4682298,0.043521296,271.02826,158.2254,13.566921,26.516451,139.31931,12.949531,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,297.54471,0,0,0,297.54471,0,7,0,3,0,0,0.31818181,3.97364,0,8.3830976,23.862217,36.879158,10.781946,37.736813,3.5006065,158.78867,18.868406,39.148643,8.9989004,23.862217,3.1243138,4.4107962,9.8717566,0,215.39388,42.137939,39.148643,20.309999,0.46637034,5.5849624,3.4607787,8.5900946,297.54471,376.9726,13.566921,0,0,0,271.02826,12.949531,13.566921,313.828,1190,30,112,0.545,0.632,12,0.045,0.053,1,0.045,0.053,1,0.273,0.316,6,0,0,0,22,19
416546_B,,S(=O)(=O)(N1CCC(CC1)[C@H](c1cc(cc(c1)F)F)CCN1CCC(CC1)(CCS(c1ccc(cc1)OC)(=O)=O)O)C,2.837209302,0.679611125,43,0.41,0.36,334,28,92.304512,6,0,12,1,82,1,41,31,139.2684,1.6983953,0,0,29,0,2,41,0,2,6,0,2,1.267821,-2.8566377,-0.55670023,0.57970661,2.8567197,-3.5027132,-0.47511175,0.64791745,2.8245935,-2.6399989,-0.42526716,0.6781314,3.0716617,65.395485,11,0.25,12,85,0,44,11,0.25,73,0,29.838287,25.322521,18.681435,19.97648,19.276756,17.618755,9.4608316,11.034554,1,0,0.88257128,21,1,-0.88661188,-0.4141964,0.017419245,3.1910028,-2.2597733,-0.37062842,0.13768736,3.1695476,-0.63038057,-0.2079993,0.13892327,3.3996723,33.884296,14.4,9.4937544,32.20472,13.668382,9.0030222,10.736254,8,2,1,1,3.523,-5.00947,15.76052,0,1,24,0,4,14,2,0,0,3.7823975,-2.7823975,0.14541048,0.16948979,118.35567,40.075508,81.275673,51.466923,0,65.083122,49.169067,33.825527,6.5127993,0,0,69.400719,0,34.520279,0.6030944,0.26243985,0.18905544,0.39690563,0.73756015,0.20785019,331.51212,144.25932,103.921,218.17319,405.42596,114.25219,0.47619048,0.90909094,0,0,0,0,1,0,0,0,1,0,549.6853,0,0,0,549.6853,0,11,0,4,0,0,0.36585367,2.3924999,39.50943,97.861938,31.762047,109.43146,7.5963712,68.625778,4.4107962,123.50229,113.21043,35.163654,15.22681,99.46769,67.823898,24.203566,12.839799,0,236.71272,109.43146,80.595055,105.42,0.29629606,6.4594316,4.1623397,10.406031,549.6853,650.88794,66.536804,0,0,0,452.96317,16.618408,80.103722,615.78302,6678,66,218,0.293,0.414,12,0.073,0.103,3,0,0,0,0.415,0.586,17,0,0,0,41,29
427405_B,,C(=O)(N[C@@H]([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)SC)O)O)O)C(C)C)[C@@H]1CC[C@@H](CCN1)CCCCF,3.146341463,1.072061511,41,0.49,0.61,212,33,73.298721,5,0,0,1,70,4,30,22,110.32438,1.5760626,0,0,21,0,1,40,0,2,5,0,1,1.9698412,-2.7772398,-0.44427055,0.53482759,2.8241367,-3.4082294,-0.44672415,0.49240586,2.821466,-2.5510769,-0.34379128,0.63276815,3.0398531,50.745281,9,0.29032257,0,71,1,31,10,0.32258064,70,0,22.258783,19.191204,14.353006,14.430357,14.294131,12.505864,7.5763688,7.621027,8,0,0.86892599,16,1,-0.85948771,-0.3511366,0.067377433,3.116128,-2.2477415,-0.33757672,0.095829077,3.0530005,-0.63524663,-0.20888568,0.14662084,3.310492,26.253902,12.888889,7.2592592,26.176565,12.849583,7.236588,11.211931,7,6,1,1,2.003,-2.8658099,11.767915,0,1,13,0,2,14,3,0,0,2.8304634,-1.8304634,0.12865572,0.18600763,126.46796,63.001499,12.382127,41.513901,25.375559,0,39.948589,0,0,19.760618,0,58.291973,13.566921,2.503756,0.65322167,0.23366497,0.18460841,0.34677836,0.76633501,0.16216995,263.1261,94.123268,74.362648,139.6868,308.68964,65.32415,0.5,1,0,0,0,0,1,0,0,0,1,0,402.8129,0,0,0,402.8129,0,8,1,2,0,0,0.53333336,0.1697,112.17718,5.2587838,73.534447,43.243427,8.8215923,31.691174,0,0,113.21043,113.83169,11.47135,34.862103,109.12654,26.832342,38.672344,0,113.21043,48.502209,130.56274,115.63,0.36176345,5.9541965,3.7211764,9.5137005,402.8129,473.34756,16.070677,0,5.6825762,11.365152,321.72678,12.949531,68.136589,451.62399,2646,51,146,0,0,0,0.3,0.429,9,0.033,0.048,1,0.667,0.952,20,0,0,0,30,21
443298_B,,c1cccc2C(OC3(c12)CCN(CC3)C(c1cn(c2cc(ccc12)Cl)CC(=O)N(C)C)=O)=O,3.307692308,0.991084517,39,0.42,0.63,222,50,68.691032,3,0,15,0,57,0,33,23,93.584335,1.6418304,0,0,25,1,0,24,0,3,4,0,0,1.2444767,-2.7357202,-0.56695372,0.56082386,2.7513978,-2.7500331,-0.44013467,0.6841684,2.7995703,-2.4862669,-0.38134852,0.76819372,2.996568,37.386967,5,0.13513513,16,61,3,37,5,0.13513513,42,0,23.327698,19.262863,15.154336,16.88854,15.787332,11.274417,6.9147196,8.9284353,0,0,0.83842432,15,0,-0.85969573,-0.4125247,0.018398426,2.8742864,-0.96264964,-0.3036167,0.11635539,2.9325192,-0.51783717,-0.1874927,0.16908716,3.1419687,24.68371,9.8061228,4.614645,18.85866,7.4248319,3.4711819,4.2431021,7,0,1,0,4.2049999,-5.2606502,12.569319,0,1,26,0,5,5,2,0,0,2.1272976,-2.1272976,0.13898058,0.1492134,83.459549,67.552872,108.39793,20.299505,0,40.607563,0,31.616989,29.581947,0,0,0,43.204517,0,0.80266553,0.24581663,0.1017245,0.1973345,0.75418335,0.095609993,340.90881,104.40346,43.204517,83.81208,320.31741,40.607563,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,424.72089,0,0,0,424.72089,0,8,0,5,0,0,0.54545456,4.2627001,0,26.410751,34.862103,36.879158,57.281158,65.794373,3.5006065,145.43375,37.736813,57.588223,12.4637,82.58654,8.1477203,0,13.057331,4.7171016,196.89304,55.142189,104.94302,71.849998,0.35823497,6.2094536,3.7047677,9.7941885,424.72089,526.87518,40.700764,0,0,0,340.90881,43.111317,40.700764,465.93698,3242,60,186,0.424,0.56,14,0.03,0.04,1,0.091,0.12,3,0.242,0.32,8,0,0,0,33,25
